seq_orgao,cod_unidade,cod_subunidade,num_empenho,dat_empenho,num_anoexercicio,num_mesexercicio,cod_municipio,cod_veiculo,dsc_veiculo,dsc_marca,dsc_modelo,num_anofabricacao,dsc_num_placa,dsc_numchassi,num_renavam,dsc_numserie,dsc_situacaoveiculo,num_docproprietario,dsc_tipdeslocamento,dsc_tipgasto,dsc_origemgasto,dsc_pecasservicos,qtd_inicial,qtd_utilizada,qtd_final,vlr_gasto
12960,,0,1659,01/11/2018,2018,11,3166105,69,NXR 150 BROS ESD,HONDA,NXR 150 BROS ESD,2013,OQR-0720,9C2KD054,566749,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,45377000,17770,45699000,88490
12960,,0,1591,01/10/2018,2018,10,3166105,69,NXR 150 BROS ESD,HONDA,NXR 150 BROS ESD,2013,OQR-0720,9C2KD054,566749,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,44600000,16271,45053000,81030
12960,,0,843,02/05/2018,2018,5,3166105,69,NXR 150 BROS ESD,HONDA,NXR 150 BROS ESD,2013,OQR-0720,9C2KD054,566749,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,42363000,9332,42364000,44050
12960,,0,1357,01/08/2018,2018,8,3166105,69,NXR 150 BROS ESD,HONDA,NXR 150 BROS ESD,2013,OQR-0720,9C2KD054,566749,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,43635000,35024,44537000,165300
12960,,0,1266,03/07/2018,2018,7,3166105,69,NXR 150 BROS ESD,HONDA,NXR 150 BROS ESD,2013,OQR-0720,9C2KD054,566749,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,43337000,9520,43338000,44930
12960,,0,1321,31/07/2018,2018,7,3166105,69,NXR 150 BROS ESD,HONDA,NXR 150 BROS ESD,2013,OQR-0720,9C2KD054,566749,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,43337000,1000,43338000,61600
12960,,0,1140,04/06/2018,2018,6,3166105,69,NXR 150 BROS ESD,HONDA,NXR 150 BROS ESD,2013,OQR-0720,9C2KD054,566749,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,42681000,17141,43021000,80900
12960,,0,1015,30/05/2018,2018,6,3166105,69,NXR 150 BROS ESD,HONDA,NXR 150 BROS ESD,2013,OQR-0720,9C2KD054,566749,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),FLUIDO DE FREIO GASOLINA,42681000,1000,43021000,17900
12960,,0,650,02/04/2018,2018,4,3166105,69,NXR 150 BROS ESD,HONDA,NXR 150 BROS ESD,2013,OQR-0720,9C2KD054,566749,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,41050000,36483,42019000,172200
12960,,0,110,02/01/2018,2018,1,3166105,69,NXR 150 BROS ESD,HONDA,NXR 150 BROS ESD,2013,OQR-0720,9C2KD054,566749,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,39675000,7099,39676000,31020
12960,2001,9,115,02/01/2018,2018,1,3166105,36,MOTOSSERRA 6.1,HUSQVARNA,MOTOSSERRA 6.1,2010,XXX-0002,11111111,12121233,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,3337000,2010,3338000,8780
12960,2001,8,1705,03/12/2018,2018,12,3166105,54,NXR150 BROS ES,HONDA,NXR150 BROS ES,2013,OQB-3877,9C2KD054,54028856,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,51720000,16980,51905000,82310
12960,2001,8,1660,01/11/2018,2018,11,3166105,54,NXR150 BROS ES,HONDA,NXR150 BROS ES,2013,OQB-3877,9C2KD054,54028856,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,50511000,36000,51633000,179280
12960,2001,8,1590,01/10/2018,2018,10,3166105,54,NXR150 BROS ES,HONDA,NXR150 BROS ES,2013,OQB-3877,9C2KD054,54028856,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,49372000,21010,49451000,104630
12960,2001,8,1479,03/09/2018,2018,9,3166105,54,NXR150 BROS ES,HONDA,NXR150 BROS ES,2013,OQB-3877,9C2KD054,54028856,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,48540000,18002,48987000,87300
12960,2001,8,1358,01/08/2018,2018,8,3166105,54,NXR150 BROS ES,HONDA,NXR150 BROS ES,2013,OQB-3877,9C2KD054,54028856,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,46791000,43872,48101000,207070
12960,2001,8,1270,03/07/2018,2018,7,3166105,54,NXR150 BROS ES,HONDA,NXR150 BROS ES,2013,OQB-3877,9C2KD054,54028856,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,45222000,36891,46513000,174120
12960,2001,8,1142,04/06/2018,2018,6,3166105,54,NXR150 BROS ES,HONDA,NXR150 BROS ES,2013,OQB-3877,9C2KD054,54028856,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,43006000,50884,44510000,240160
12960,2001,8,1224,29/06/2018,2018,6,3166105,54,NXR150 BROS ES,HONDA,NXR150 BROS ES,2013,OQB-3877,9C2KD054,54028856,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,43006000,1000,44510000,61600
12960,2001,10,1594,01/10/2018,2018,10,3166105,19,CG125 FAN,HONDA,CG125 FAN,2005,HCP-5124,9C2JC307,86969168,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,865220000,34000,865321000,169320
12960,2001,10,1539,14/09/2018,2018,9,3166105,19,CG125 FAN,HONDA,CG125 FAN,2005,HCP-5124,9C2JC307,86969168,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,865145000,11461,865146000,55580
12960,2001,10,1360,01/08/2018,2018,8,3166105,19,CG125 FAN,HONDA,CG125 FAN,2005,HCP-5124,9C2JC307,86969168,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,864935000,42003,865101000,198240
12960,2001,10,1273,03/07/2018,2018,7,3166105,19,CG125 FAN,HONDA,CG125 FAN,2005,HCP-5124,9C2JC307,86969168,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,864500000,28002,864801000,132160
12960,2001,10,1132,04/06/2018,2018,6,3166105,19,CG125 FAN,HONDA,CG125 FAN,2005,HCP-5124,9C2JC307,86969168,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,864370000,12001,864371000,56640
12960,2001,10,1225,29/06/2018,2018,6,3166105,19,CG125 FAN,HONDA,CG125 FAN,2005,HCP-5124,9C2JC307,86969168,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,864370000,1000,864371000,61600
12960,2001,10,836,02/05/2018,2018,5,3166105,17,XTZ 125K,YAMAHA,XTZ 125K,2007,HMG-9584,9C6KE094,94349856,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,38340000,20729,38573000,97840
12960,2001,10,1013,30/05/2018,2018,6,3166105,17,XTZ 125K,YAMAHA,XTZ 125K,2007,HMG-9584,9C6KE094,94349856,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,38572000,1000,38573000,23000
12960,2001,10,648,02/04/2018,2018,4,3166105,17,XTZ 125K,YAMAHA,XTZ 125K,2007,HMG-9584,9C6KE094,94349856,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,37491000,17481,38164000,82510
12960,2001,10,116,02/01/2018,2018,1,3166105,17,XTZ 125K,YAMAHA,XTZ 125K,2007,HMG-9584,9C6KE094,94349856,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,37309000,7399,37310000,32330
12960,2001,10,1482,03/09/2018,2018,10,3166105,115,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2011,NXX-0943,9BD22315,457488,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),PRESTAÇÃO DE SERVIÇO NO REPARO DE SISTEMA DE FREIO,275840000,1000,275841000,3493000
12960,2001,10,1482,03/09/2018,2018,10,3166105,115,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2011,NXX-0943,9BD22315,457488,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,9 - SERVIÇOS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),PRESTAÇÃO DE SERVIÇO PARA O REPARO DO MOTOR  DE PA,275840000,1000,275841000,4257000
12960,2001,10,1726,11/12/2018,2018,12,3166105,115,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2011,NXX-0943,9BD22315,457488,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,308692000,45870,308693000,216970
12960,2001,10,1648,31/10/2018,2018,11,3166105,67,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9549,9BD22315,55260422,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,212756000,3000,212757000,69000
12960,2001,10,1594,01/10/2018,2018,10,3166105,67,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9549,9BD22315,55260422,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,210001000,328462,212757000,1635720
12960,2001,10,1539,14/09/2018,2018,9,3166105,67,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9549,9BD22315,55260422,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,205421000,388427,209319000,1883840
12960,2001,10,836,02/05/2018,2018,5,3166105,67,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9549,9BD22315,55260422,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,191615000,484018,196063000,2284560
12960,2001,10,901,30/05/2018,2018,5,3166105,67,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9549,9BD22315,55260422,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,191615000,2000,196063000,46000
12960,2001,10,1360,01/08/2018,2018,8,3166105,67,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9549,9BD22315,55260422,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,202780000,273172,204911000,1289350
12960,2001,10,1273,03/07/2018,2018,7,3166105,67,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9549,9BD22315,55260422,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,199047000,382112,202303000,1803540
12960,2001,10,1132,04/06/2018,2018,6,3166105,67,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9549,9BD22315,55260422,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,197043000,206594,198545000,975110
12960,2001,10,1013,30/05/2018,2018,6,3166105,67,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9549,9BD22315,55260422,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,197043000,1000,198545000,23000
12960,2001,10,648,02/04/2018,2018,4,3166105,67,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9549,9BD22315,55260422,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,183991000,758901,191402000,3582000
12960,2001,10,656,02/04/2018,2018,4,3166105,67,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9549,9BD22315,55260422,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),PNEU 175X70 R14,183991000,2000,191402000,428000
12960,2001,10,523,28/03/2018,2018,3,3166105,67,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9549,9BD22315,55260422,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,178259000,57570,183992000,271730
12960,2001,10,,,2018,3,3166105,67,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9549,9BD22315,55260422,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),1 - ESTOQUE,-1,178259000,301692,183992000,1447810
12960,2001,10,116,02/01/2018,2018,1,3166105,67,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9549,9BD22315,55260422,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,167791000,100519,168371000,439260
12960,2001,10,1726,11/12/2018,2018,12,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,244505000,342074,247703000,1674250
12960,2001,10,1730,11/12/2018,2018,12,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,244505000,3000,247703000,69000
12960,2001,10,1663,01/11/2018,2018,11,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,241501000,221614,244138000,1103630
12960,2001,10,1434,31/08/2018,2018,11,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,241501000,3000,244138000,69000
12960,2001,10,1594,01/10/2018,2018,10,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,240851000,50111,240852000,249550
12960,2001,10,1539,14/09/2018,2018,9,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,240291000,65300,240532000,316700
12960,2001,10,836,02/05/2018,2018,5,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,230867000,184173,231457000,869290
12960,2001,10,901,30/05/2018,2018,5,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,230867000,2000,231457000,46000
12960,2001,10,1360,01/08/2018,2018,8,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,238165000,222868,239964000,1051920
12960,2001,10,1273,03/07/2018,2018,7,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,235760000,245867,237752000,1160470
12960,2001,10,1325,31/07/2018,2018,7,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,235760000,2000,237752000,46000
12960,2001,10,1132,04/06/2018,2018,6,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,232709000,380183,235321000,1794440
12960,2001,10,657,02/04/2018,2018,4,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,8 - PEÇAS,2 - COMPRA DIRETA (POSTO/COMÉRCIO),PNEU 175X70 R14,230550000,4000,230551000,856000
12960,2001,10,,,2018,3,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),1 - ESTOQUE,-1,230550000,62320,230551000,299070
12960,2001,10,156,31/01/2018,2018,1,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,226575000,1000,229950000,40000
12960,2001,10,156,31/01/2018,2018,1,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,6 - ÓLEO LUBRIFICANTE (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,226575000,2000,229950000,70000
12960,2001,10,116,02/01/2018,2018,1,3166105,55,DOBLO RONTAN AMB2,FIAT,DOBLO RONTAN AMB2,2013,OPQ-9018,9BD22315,545866,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,226575000,188849,229950000,825260
12960,2001,10,1726,11/12/2018,2018,12,3166105,23,DOBLO ELX 1.4,FIAT,DOBLO ELX 1.4,2010,HLF-4635,9BD11930,27249974,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,453159000,77301,453436000,374970
12960,2001,10,1663,01/11/2018,2018,11,3166105,23,DOBLO ELX 1.4,FIAT,DOBLO ELX 1.4,2010,HLF-4635,9BD11930,27249974,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,452872000,47440,452872000,236250
12960,2001,10,1594,01/10/2018,2018,10,3166105,23,DOBLO ELX 1.4,FIAT,DOBLO ELX 1.4,2010,HLF-4635,9BD11930,27249974,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,452400000,92442,452531000,460360
12960,2001,10,1539,14/09/2018,2018,9,3166105,23,DOBLO ELX 1.4,FIAT,DOBLO ELX 1.4,2010,HLF-4635,9BD11930,27249974,-1,1 - COMPÕE O PATRIMÔNIO DO MUNICÍPIO (VEÍCULO PRÓPRIO),18307504000114, - ,2 - GASOLINA (LITRO),2 - COMPRA DIRETA (POSTO/COMÉRCIO),-1,451892000,95292,452398000,462160
